file,format,block_size,window_size,future_limit,max_matches,len3_dist_bits,len4_dist_bits,len5_dist_bits,len6_dist_bits,len7_dist_bits,lenx_dist_bits,lenx_len_bits
big_files/enwik6,binary,131072,4096,256,128,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,4,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,16,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,128,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,1,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,4,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,16,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,128,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,1024,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,999999999,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,256,1,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,4,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,16,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,128,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,256,1,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,4,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,16,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,128,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,1024,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,256,999999999,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,6,6,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,6,12,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,6,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,6,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,6,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,4,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,16,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,128,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,6,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,4,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,16,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,128,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1024,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,999999999,12,12,12,12,12,12,8
big_files/enwik6,binary,131072,4096,258,1,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,4,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,16,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,128,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,12,12,12,12,15,12,8
big_files/enwik6,binary,131072,4096,258,1,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,12,12,12,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,12,12,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,12,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,4,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,16,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,128,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,1024,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,4096,258,999999999,15,15,15,15,15,12,8
big_files/enwik6,binary,131072,16384,4,1,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,6,6,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,6,12,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,6,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,6,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,6,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,4,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,16,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,128,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,6,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,4,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,16,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,128,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1024,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,999999999,12,12,12,12,12,14,1
big_files/enwik6,binary,131072,16384,4,1,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,4,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,16,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,128,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,12,12,12,12,15,14,1
big_files/enwik6,binary,131072,16384,4,1,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,12,12,12,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,12,12,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,12,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,4,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,16,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,128,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,1024,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,4,999999999,15,15,15,15,15,14,1
big_files/enwik6,binary,131072,16384,8,1,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,6,6,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,6,12,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,6,15,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,12,12,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,12,15,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,6,15,15,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,12,12,12,14,3
big_files/enwik6,binary,131072,16384,8,1,6,6,12,12,15,14,3
big_files/enwik6,binary,131072,16384,8,4,6,6,12,12,15,14,3
big_files/enwik6,binary,131072,16384,8,16,6,6,12,12,15,14,3
big_files/enwik6,binary,131072,16384,8,128,6,6,12,12,15,14,3
big_files/enwik6,binary,131072,16384,8,1024,6,6,12,12,15,14,3
big_files/enwik6,binary,131072,16384,8,999999999,6,6,12,12,15,14,3
